frame,time,intensity,motion,contrast,dynamics,color_arousal,color_valence,color_dominance,color_harmony,audio_volume,audio_brightness,audio_tempo,audio_energy,pleasure,arousal,dominance,boredom,engagement,stress_level,neural_activity,visual_engagement,cognitive_load,emotional_variability,narrative_tension,narrative_payoff,parameter
456,19.019,0.5736612867079702,0.15517665476052625,0.3895163953978848,0.1951791570343492,0.27582699312363834,0.8587893108282584,0.5237264263344227,0.9776579520697167,0.3176807178281285,0.6152469412038837,0.539691333789984,0.406950584840855,0.7189422989883778,0.26704481632826066,0.48399498938861973,0.45700644234168075,0.2854971912243984,0.015761550450301285,0.3360963152935525,0.3131757535686049,0.3391427325934735,0.005715346696692436,0,0,DATA
468,19.519499999999997,0.5185685168164488,0.15592456885856554,0.39936128573660196,0.2055393250160847,0.27582699312363834,0.8587893108282584,0.5237264263344227,0.9776579520697167,0.3176807178281285,0.6152469412038837,0.539691333789984,0.406950584840855,0.7188591600847065,0.26715561555142014,0.4674542354655855,0.45699261218193665,0.28287170898257413,0.015772754370284834,0.3273459050222074,0.30644584912930506,0.33827889890005364,0.005578230683288332,0.19734000791507905,0,DATA
480,20.02,0.4634692932439179,0.1566231433256173,0.3700833787439219,0.2069477967178872,0.5138198274101307,0.5599772252332896,0.4039021650326797,0.5010100081699347,0.3176807178281285,0.6152469412038837,0.539691333789984,0.406950584840855,0.635020133808933,0.31736295136930587,0.4173703791739557,0.4738084574108805,0.30524293453118184,0.024324528380201986,0.3107499086959859,0.2870629092739958,0.3258359803050488,0.06137673946176303,0,0,DATA
492,20.5205,0.4083307802287582,0.1574894968114561,0.40517028064031785,0.20622882422211966,0.5138198274101307,0.5599772252332896,0.4039021650326797,0.5010100081699347,0.3176807178281285,0.6152469412038837,0.539691333789984,0.406950584840855,0.6096864916941747,0.33266773109070646,0.39076613455328324,0.4788228886075594,0.31433500720828045,0.02726738893665203,0.30708612786656864,0.2868359213846414,0.32908001300135414,0.02241422215227712,0,0,DATA
504,21.020999999999997,0.3531817711170116,0.15821457851080248,0.41151472017359275,0.2140256720273128,0.5138198274101307,0.5599772252332896,0.4039021650326797,0.5010100081699347,0.3176807178281285,0.6152469412038837,0.539691333789984,0.406950584840855,0.6019341319028846,0.33746218788294363,0.37120356925361464,0.4803018401070859,0.31398898028277916,0.028209757541610918,0.2976152466306129,0.2787791688825324,0.32681935378943877,0.010703127294398615,0,0,DATA
516,21.5215,0.2978879087804103,0.15911458333333336,0.41693080231213897,0.2209727211965888,0.5138198274101307,0.5599772252332896,0.4039021650326797,0.5010100081699347,0.3176807178281285,0.6152469412038837,0.539691333789984,0.406950584840855,0.599419422952766,0.3391525262709234,0.35372308857302787,0.4807140253881553,0.3116514869236404,0.028530162082933075,0.2879996925200142,0.270399927902716,0.32416839864765,0.007228509339561724,0,0,DATA
528,22.022,0.23046332465277777,0.07749197190450255,0.45102254424761284,0.22187726131603677,0.5138198274101307,0.5599772252332896,0.4039021650326797,0.5010100081699347,0.3176807178281285,0.6152469412038837,0.539691333789984,0.406950584840855,0.6158057586677849,0.3168052965872447,0.334319781702049,0.48369447237248514,0.2839167551916445,0.025560101820196416,0.24868407951005017,0.2345839430982441,0.31388639202832025,0.019378957423225485,0.023247591571350763,0,DATA
540,22.522499999999997,0.18003238187636164,0.061965851097889,0.4794518488889466,0.22186121340066953,0.5138198274101307,0.5599772252332896,0.4039021650326797,0.5010100081699347,0.3176807178281285,0.6152469412038837,0.539691333789984,0.406950584840855,0.6239821447516793,0.3057538138562893,0.31790829165770795,0.4851320206960157,0.2741780854422451,0.024143467597249595,0.23807330356038825,0.22681449282117883,0.3136184962069466,0.011879786286396984,0,0,DATA
552,23.023,0.17896610611837327,0.04721979225332392,0.5020991417815065,0.22284187601587227,0.5138198274101307,0.5599772252332896,0.4039021650326797,0.5010100081699347,0.3176807178281285,0.6152469412038837,0.539691333789984,0.406950584840855,0.6295317329342063,0.2983094725605245,0.3127609267352281,0.4860793972526346,0.27002371084073207,0.023207980603249773,0.23649108344947653,0.2275950682610434,0.3171579155506435,0.006047098133590538,0,0,DATA
564,23.5235,0.17838250896423383,0.04726258912887011,0.5250376551428327,0.22762723636467275,0.5138198274101307,0.5599772252332896,0.4039021650326797,0.5010100081699347,0.3176807178281285,0.6152469412038837,0.539691333789984,0.406950584840855,0.6311876220450997,0.296088153296948,0.3110941618561148,0.48636211232897614,0.27159511502765354,0.02293220493936171,0.24097918544113237,0.2348555576237119,0.32379767577665314,0.0018479910845277299,0,0,DATA
